9443 321 481
130 279 0 1
129 279 0 1
128 279 0 1
127 279 0 1
126 279 0 1
125 279 0 1
124 279 0 1
123 279 0 1
132 278 0 1
131 278 0 1
130 278 0 1
129 278 0 1
128 278 0 1
127 278 0 1
126 278 0 1
125 278 0 1
124 278 0 1
133 277 0 1
132 277 0 1
131 277 0 1
130 277 0 1
129 277 0 1
128 277 0 1
127 277 0 1
126 277 0 1
125 277 0 1
124 277 0 1
123 277 0 1
132 276 0 1
131 276 0 1
130 276 0 1
129 276 0 1
128 276 0 1
127 276 0 1
126 276 0 1
125 276 0 1
124 276 0 1
132 275 0 1
131 275 0 1
130 275 0 1
129 275 0 1
128 275 0 1
127 275 0 1
126 275 0 1
125 275 0 1
124 275 0 1
228 274 0 0
133 274 0 1
132 274 0 1
131 274 0 1
130 274 0 1
129 274 0 1
128 274 0 1
127 274 0 1
126 274 0 1
125 274 0 1
124 274 0 1
123 274 0 1
231 273 0 0
230 273 0 0
229 273 0 0
228 273 0 0
227 273 0 0
226 273 0 0
225 273 0 0
132 273 0 1
131 273 0 1
130 273 0 1
129 273 0 1
128 273 0 1
127 273 0 1
126 273 0 1
125 273 0 1
124 273 0 1
232 272 0 0
231 272 0 0
230 272 0 0
229 272 0 0
228 272 0 0
227 272 0 0
226 272 0 0
225 272 0 0
224 272 0 0
132 272 0 1
131 272 0 1
130 272 0 1
129 272 0 1
128 272 0 1
127 272 0 1
126 272 0 1
125 272 0 1
124 272 0 1
232 271 0 0
231 271 0 0
230 271 0 0
229 271 0 0
228 271 0 0
227 271 0 0
226 271 0 0
225 271 0 0
224 271 0 0
133 271 0 1
132 271 0 1
131 271 0 1
130 271 0 1
129 271 0 1
128 271 0 1
127 271 0 1
126 271 0 1
125 271 0 1
124 271 0 1
123 271 0 1
233 270 0 0
232 270 0 0
231 270 0 0
230 270 0 0
229 270 0 0
228 270 0 0
227 270 0 0
226 270 0 0
225 270 0 0
224 270 0 0
132 270 0 1
131 270 0 1
130 270 0 1
129 270 0 1
128 270 0 1
127 270 0 1
126 270 0 1
125 270 0 1
124 270 0 1
234 269 0 0
233 269 0 0
232 269 0 0
231 269 0 0
230 269 0 0
229 269 0 0
228 269 0 0
227 269 0 0
226 269 0 0
225 269 0 0
224 269 0 0
223 269 0 0
133 269 0 1
132 269 0 1
131 269 0 1
130 269 0 1
129 269 0 1
128 269 0 1
127 269 0 1
126 269 0 1
125 269 0 1
124 269 0 1
123 269 0 1
234 268 0 0
233 268 0 0
232 268 0 0
231 268 0 0
230 268 0 0
229 268 0 0
228 268 0 0
227 268 0 0
226 268 0 0
225 268 0 0
224 268 0 0
223 268 0 0
132 268 0 1
131 268 0 1
130 268 0 1
129 268 0 1
128 268 0 1
127 268 0 1
126 268 0 1
125 268 0 1
124 268 0 1
235 267 0 0
234 267 0 0
233 267 0 0
232 267 0 0
231 267 0 0
230 267 0 0
229 267 0 0
228 267 0 0
227 267 0 0
226 267 0 0
225 267 0 0
224 267 0 0
133 267 0 1
132 267 0 1
131 267 0 1
130 267 0 1
129 267 0 1
128 267 0 1
127 267 0 1
126 267 0 1
125 267 0 1
124 267 0 1
123 267 0 1
236 266 0 0
235 266 0 0
234 266 0 0
233 266 0 0
232 266 0 0
231 266 0 0
230 266 0 0
229 266 0 0
228 266 0 0
227 266 0 0
226 266 0 0
225 266 0 0
224 266 0 0
132 266 0 1
131 266 0 1
130 266 0 1
129 266 0 1
128 266 0 1
127 266 0 1
126 266 0 1
125 266 0 1
124 266 0 1
237 265 0 0
236 265 0 0
235 265 0 0
234 265 0 0
233 265 0 0
232 265 0 0
231 265 0 0
230 265 0 0
229 265 0 0
228 265 0 0
227 265 0 0
226 265 0 0
225 265 0 0
224 265 0 0
132 265 0 1
131 265 0 1
130 265 0 1
129 265 0 1
128 265 0 1
127 265 0 1
126 265 0 1
125 265 0 1
124 265 0 1
237 264 0 0
236 264 0 0
235 264 0 0
234 264 0 0
233 264 0 0
232 264 0 0
231 264 0 0
230 264 0 0
229 264 0 0
228 264 0 0
227 264 0 0
226 264 0 0
225 264 0 0
132 264 0 1
131 264 0 1
130 264 0 1
129 264 0 1
128 264 0 1
127 264 0 1
126 264 0 1
125 264 0 1
124 264 0 1
238 263 0 0
237 263 0 0
236 263 0 0
235 263 0 0
234 263 0 0
233 263 0 0
232 263 0 0
231 263 0 0
230 263 0 0
229 263 0 0
228 263 0 0
227 263 0 0
226 263 0 0
131 263 0 1
130 263 0 1
129 263 0 1
128 263 0 1
127 263 0 1
126 263 0 1
125 263 0 1
238 262 0 0
237 262 0 0
236 262 0 0
235 262 0 0
234 262 0 0
233 262 0 0
232 262 0 0
231 262 0 0
230 262 0 0
229 262 0 0
228 262 0 0
227 262 0 0
128 262 0 1
239 261 0 0
238 261 0 0
237 261 0 0
236 261 0 0
235 261 0 0
234 261 0 0
233 261 0 0
232 261 0 0
231 261 0 0
230 261 0 0
229 261 0 0
228 261 0 0
227 261 0 0
240 260 0 0
239 260 0 0
238 260 0 0
237 260 0 0
236 260 0 0
235 260 0 0
234 260 0 0
233 260 0 0
232 260 0 0
231 260 0 0
230 260 0 0
229 260 0 0
228 260 0 0
240 259 0 0
239 259 0 0
238 259 0 0
237 259 0 0
236 259 0 0
235 259 0 0
234 259 0 0
233 259 0 0
232 259 0 0
231 259 0 0
230 259 0 0
229 259 0 0
241 258 0 0
240 258 0 0
239 258 0 0
238 258 0 0
237 258 0 0
236 258 0 0
235 258 0 0
234 258 0 0
233 258 0 0
232 258 0 0
231 258 0 0
230 258 0 0
242 257 0 0
241 257 0 0
240 257 0 0
239 257 0 0
238 257 0 0
237 257 0 0
236 257 0 0
235 257 0 0
234 257 0 0
233 257 0 0
232 257 0 0
231 257 0 0
230 257 0 0
242 256 0 0
241 256 0 0
240 256 0 0
239 256 0 0
238 256 0 0
237 256 0 0
236 256 0 0
235 256 0 0
234 256 0 0
233 256 0 0
232 256 0 0
231 256 0 0
243 255 0 0
242 255 0 0
241 255 0 0
240 255 0 0
239 255 0 0
238 255 0 0
237 255 0 0
236 255 0 0
235 255 0 0
234 255 0 0
233 255 0 0
232 255 0 0
243 254 0 0
242 254 0 0
241 254 0 0
240 254 0 0
239 254 0 0
238 254 0 0
237 254 0 0
236 254 0 0
235 254 0 0
234 254 0 0
233 254 0 0
232 254 0 0
244 253 0 0
243 253 0 0
242 253 0 0
241 253 0 0
240 253 0 0
239 253 0 0
238 253 0 0
237 253 0 0
236 253 0 0
235 253 0 0
234 253 0 0
233 253 0 0
245 252 0 0
244 252 0 0
243 252 0 0
242 252 0 0
241 252 0 0
240 252 0 0
239 252 0 0
238 252 0 0
237 252 0 0
236 252 0 0
235 252 0 0
234 252 0 0
245 251 0 0
244 251 0 0
243 251 0 0
242 251 0 0
241 251 0 0
240 251 0 0
239 251 0 0
238 251 0 0
237 251 0 0
236 251 0 0
235 251 0 0
234 251 0 0
246 250 0 0
245 250 0 0
244 250 0 0
243 250 0 0
242 250 0 0
241 250 0 0
240 250 0 0
239 250 0 0
238 250 0 0
237 250 0 0
236 250 0 0
235 250 0 0
246 249 0 0
245 249 0 0
244 249 0 0
243 249 0 0
242 249 0 0
241 249 0 0
240 249 0 0
239 249 0 0
238 249 0 0
237 249 0 0
236 249 0 0
235 249 0 0
247 248 0 0
246 248 0 0
245 248 0 0
244 248 0 0
243 248 0 0
242 248 0 0
241 248 0 0
240 248 0 0
239 248 0 0
238 248 0 0
237 248 0 0
236 248 0 0
247 247 0 0
246 247 0 0
245 247 0 0
244 247 0 0
243 247 0 0
242 247 0 0
241 247 0 0
240 247 0 0
239 247 0 0
238 247 0 0
237 247 0 0
248 246 0 0
247 246 0 0
246 246 0 0
245 246 0 0
244 246 0 0
243 246 0 0
242 246 0 0
241 246 0 0
240 246 0 0
239 246 0 0
238 246 0 0
237 246 0 0
249 245 0 0
248 245 0 0
247 245 0 0
246 245 0 0
245 245 0 0
244 245 0 0
243 245 0 0
242 245 0 0
241 245 0 0
240 245 0 0
239 245 0 0
238 245 0 0
249 244 0 0
248 244 0 0
247 244 0 0
246 244 0 0
245 244 0 0
244 244 0 0
243 244 0 0
242 244 0 0
241 244 0 0
240 244 0 0
239 244 0 0
238 244 0 0
249 243 0 0
248 243 0 0
247 243 0 0
246 243 0 0
245 243 0 0
244 243 0 0
243 243 0 0
242 243 0 0
241 243 0 0
240 243 0 0
239 243 0 0
250 242 0 0
249 242 0 0
248 242 0 0
247 242 0 0
246 242 0 0
245 242 0 0
244 242 0 0
243 242 0 0
242 242 0 0
241 242 0 0
240 242 0 0
239 242 0 0
249 241 0 0
248 241 0 0
247 241 0 0
246 241 0 0
245 241 0 0
244 241 0 0
243 241 0 0
242 241 0 0
241 241 0 0
240 241 0 0
250 240 0 0
249 240 0 0
248 240 0 0
247 240 0 0
246 240 0 0
245 240 0 0
244 240 0 0
243 240 0 0
242 240 0 0
241 240 0 0
240 240 0 0
250 239 0 0
249 239 0 0
248 239 0 0
247 239 0 0
246 239 0 0
245 239 0 0
244 239 0 0
243 239 0 0
242 239 0 0
241 239 0 0
240 239 0 0
249 238 0 0
248 238 0 0
247 238 0 0
246 238 0 0
245 238 0 0
244 238 0 0
243 238 0 0
242 238 0 0
241 238 0 0
250 237 0 0
249 237 0 0
248 237 0 0
247 237 0 0
246 237 0 0
245 237 0 0
244 237 0 0
243 237 0 0
242 237 0 0
241 237 0 0
251 236 0 0
250 236 0 0
249 236 0 0
248 236 0 0
247 236 0 0
246 236 0 0
245 236 0 0
244 236 0 0
243 236 0 0
242 236 0 0
241 236 0 0
251 235 0 0
250 235 0 0
249 235 0 0
248 235 0 0
247 235 0 0
246 235 0 0
245 235 0 0
244 235 0 0
243 235 0 0
242 235 0 0
69 235 0 1
66 235 0 1
63 235 0 1
62 235 0 1
61 235 0 1
252 234 0 0
251 234 0 0
250 234 0 0
249 234 0 0
248 234 0 0
247 234 0 0
246 234 0 0
245 234 0 0
244 234 0 0
243 234 0 0
72 234 0 1
71 234 0 1
70 234 0 1
69 234 0 1
68 234 0 1
67 234 0 1
66 234 0 1
65 234 0 1
64 234 0 1
63 234 0 1
62 234 0 1
61 234 0 1
60 234 0 1
59 234 0 1
58 234 0 1
252 233 0 0
251 233 0 0
250 233 0 0
249 233 0 0
248 233 0 0
247 233 0 0
246 233 0 0
245 233 0 0
244 233 0 0
243 233 0 0
242 233 0 0
73 233 0 1
72 233 0 1
71 233 0 1
70 233 0 1
69 233 0 1
68 233 0 1
67 233 0 1
66 233 0 1
65 233 0 1
64 233 0 1
63 233 0 1
62 233 0 1
61 233 0 1
60 233 0 1
59 233 0 1
58 233 0 1
57 233 0 1
252 232 0 0
251 232 0 0
250 232 0 0
249 232 0 0
248 232 0 0
247 232 0 0
246 232 0 0
245 232 0 0
244 232 0 0
243 232 0 0
73 232 0 1
72 232 0 1
71 232 0 1
70 232 0 1
69 232 0 1
68 232 0 1
67 232 0 1
66 232 0 1
65 232 0 1
64 232 0 1
63 232 0 1
62 232 0 1
61 232 0 1
60 232 0 1
59 232 0 1
58 232 0 1
57 232 0 1
56 232 0 1
55 232 0 1
253 231 0 0
252 231 0 0
251 231 0 0
250 231 0 0
249 231 0 0
248 231 0 0
247 231 0 0
246 231 0 0
245 231 0 0
244 231 0 0
243 231 0 0
73 231 0 1
72 231 0 1
71 231 0 1
70 231 0 1
69 231 0 1
68 231 0 1
67 231 0 1
66 231 0 1
65 231 0 1
64 231 0 1
63 231 0 1
62 231 0 1
61 231 0 1
60 231 0 1
59 231 0 1
58 231 0 1
57 231 0 1
56 231 0 1
55 231 0 1
54 231 0 1
53 231 0 1
252 230 0 0
251 230 0 0
250 230 0 0
249 230 0 0
248 230 0 0
247 230 0 0
246 230 0 0
245 230 0 0
244 230 0 0
243 230 0 0
74 230 0 1
73 230 0 1
72 230 0 1
71 230 0 1
70 230 0 1
69 230 0 1
68 230 0 1
67 230 0 1
66 230 0 1
65 230 0 1
64 230 0 1
63 230 0 1
62 230 0 1
61 230 0 1
60 230 0 1
59 230 0 1
58 230 0 1
57 230 0 1
56 230 0 1
55 230 0 1
54 230 0 1
53 230 0 1
52 230 0 1
252 229 0 0
251 229 0 0
250 229 0 0
249 229 0 0
248 229 0 0
247 229 0 0
246 229 0 0
245 229 0 0
244 229 0 0
73 229 0 1
72 229 0 1
71 229 0 1
70 229 0 1
69 229 0 1
68 229 0 1
67 229 0 1
66 229 0 1
65 229 0 1
64 229 0 1
63 229 0 1
62 229 0 1
61 229 0 1
60 229 0 1
59 229 0 1
58 229 0 1
57 229 0 1
56 229 0 1
55 229 0 1
54 229 0 1
53 229 0 1
52 229 0 1
51 229 0 1
253 228 0 0
252 228 0 0
251 228 0 0
250 228 0 0
249 228 0 0
248 228 0 0
247 228 0 0
246 228 0 0
245 228 0 0
244 228 0 0
243 228 0 0
73 228 0 1
72 228 0 1
71 228 0 1
70 228 0 1
69 228 0 1
68 228 0 1
67 228 0 1
66 228 0 1
65 228 0 1
64 228 0 1
63 228 0 1
62 228 0 1
61 228 0 1
60 228 0 1
59 228 0 1
58 228 0 1
57 228 0 1
56 228 0 1
55 228 0 1
54 228 0 1
53 228 0 1
52 228 0 1
51 228 0 1
50 228 0 1
252 227 0 0
251 227 0 0
250 227 0 0
249 227 0 0
248 227 0 0
247 227 0 0
246 227 0 0
245 227 0 0
244 227 0 0
73 227 0 1
72 227 0 1
71 227 0 1
70 227 0 1
69 227 0 1
68 227 0 1
67 227 0 1
66 227 0 1
65 227 0 1
64 227 0 1
63 227 0 1
62 227 0 1
61 227 0 1
60 227 0 1
59 227 0 1
58 227 0 1
57 227 0 1
56 227 0 1
55 227 0 1
54 227 0 1
53 227 0 1
52 227 0 1
51 227 0 1
50 227 0 1
49 227 0 1
252 226 0 0
251 226 0 0
250 226 0 0
249 226 0 0
248 226 0 0
247 226 0 0
246 226 0 0
245 226 0 0
244 226 0 0
72 226 0 1
71 226 0 1
70 226 0 1
69 226 0 1
68 226 0 1
67 226 0 1
66 226 0 1
65 226 0 1
64 226 0 1
63 226 0 1
62 226 0 1
61 226 0 1
60 226 0 1
59 226 0 1
58 226 0 1
57 226 0 1
56 226 0 1
55 226 0 1
54 226 0 1
53 226 0 1
52 226 0 1
51 226 0 1
50 226 0 1
49 226 0 1
48 226 0 1
252 225 0 0
251 225 0 0
250 225 0 0
249 225 0 0
248 225 0 0
247 225 0 0
246 225 0 0
245 225 0 0
244 225 0 0
69 225 0 1
66 225 0 1
63 225 0 1
62 225 0 1
61 225 0 1
60 225 0 1
59 225 0 1
58 225 0 1
57 225 0 1
56 225 0 1
55 225 0 1
54 225 0 1
53 225 0 1
52 225 0 1
51 225 0 1
50 225 0 1
49 225 0 1
48 225 0 1
47 225 0 1
253 224 0 0
252 224 0 0
251 224 0 0
250 224 0 0
249 224 0 0
248 224 0 0
247 224 0 0
246 224 0 0
245 224 0 0
244 224 0 0
243 224 0 0
61 224 0 1
60 224 0 1
59 224 0 1
58 224 0 1
57 224 0 1
56 224 0 1
55 224 0 1
54 224 0 1
53 224 0 1
52 224 0 1
51 224 0 1
50 224 0 1
49 224 0 1
48 224 0 1
47 224 0 1
46 224 0 1
252 223 0 0
251 223 0 0
250 223 0 0
249 223 0 0
248 223 0 0
247 223 0 0
246 223 0 0
245 223 0 0
244 223 0 0
60 223 0 1
59 223 0 1
58 223 0 1
57 223 0 1
56 223 0 1
55 223 0 1
54 223 0 1
53 223 0 1
52 223 0 1
51 223 0 1
50 223 0 1
49 223 0 1
48 223 0 1
47 223 0 1
46 223 0 1
45 223 0 1
252 222 0 0
251 222 0 0
250 222 0 0
249 222 0 0
248 222 0 0
247 222 0 0
246 222 0 0
245 222 0 0
244 222 0 0
58 222 0 1
57 222 0 1
56 222 0 1
55 222 0 1
54 222 0 1
53 222 0 1
52 222 0 1
51 222 0 1
50 222 0 1
49 222 0 1
48 222 0 1
47 222 0 1
46 222 0 1
45 222 0 1
44 222 0 1
252 221 0 0
251 221 0 0
250 221 0 0
249 221 0 0
248 221 0 0
247 221 0 0
246 221 0 0
245 221 0 0
244 221 0 0
101 221 0 1
99 221 0 1
97 221 0 1
94 221 0 1
92 221 0 1
91 221 0 1
89 221 0 1
87 221 0 1
85 221 0 1
84 221 0 1
83 221 0 1
82 221 0 1
57 221 0 1
56 221 0 1
55 221 0 1
54 221 0 1
53 221 0 1
52 221 0 1
51 221 0 1
50 221 0 1
49 221 0 1
48 221 0 1
47 221 0 1
46 221 0 1
45 221 0 1
44 221 0 1
43 221 0 1
253 220 0 0
252 220 0 0
251 220 0 0
250 220 0 0
249 220 0 0
248 220 0 0
247 220 0 0
246 220 0 0
245 220 0 0
244 220 0 0
243 220 0 0
104 220 0 1
103 220 0 1
102 220 0 1
101 220 0 1
100 220 0 1
99 220 0 1
98 220 0 1
97 220 0 1
96 220 0 1
95 220 0 1
94 220 0 1
93 220 0 1
92 220 0 1
91 220 0 1
90 220 0 1
89 220 0 1
88 220 0 1
87 220 0 1
86 220 0 1
85 220 0 1
84 220 0 1
83 220 0 1
82 220 0 1
81 220 0 1
80 220 0 1
79 220 0 1
56 220 0 1
55 220 0 1
54 220 0 1
53 220 0 1
52 220 0 1
51 220 0 1
50 220 0 1
49 220 0 1
48 220 0 1
47 220 0 1
46 220 0 1
45 220 0 1
44 220 0 1
43 220 0 1
42 220 0 1
252 219 0 0
251 219 0 0
250 219 0 0
249 219 0 0
248 219 0 0
247 219 0 0
246 219 0 0
245 219 0 0
244 219 0 0
107 219 0 1
106 219 0 1
105 219 0 1
104 219 0 1
103 219 0 1
102 219 0 1
101 219 0 1
100 219 0 1
99 219 0 1
98 219 0 1
97 219 0 1
96 219 0 1
95 219 0 1
94 219 0 1
93 219 0 1
92 219 0 1
91 219 0 1
90 219 0 1
89 219 0 1
88 219 0 1
87 219 0 1
86 219 0 1
85 219 0 1
84 219 0 1
83 219 0 1
82 219 0 1
81 219 0 1
80 219 0 1
79 219 0 1
78 219 0 1
55 219 0 1
54 219 0 1
53 219 0 1
52 219 0 1
51 219 0 1
50 219 0 1
49 219 0 1
48 219 0 1
47 219 0 1
46 219 0 1
45 219 0 1
44 219 0 1
43 219 0 1
42 219 0 1
252 218 0 0
251 218 0 0
250 218 0 0
249 218 0 0
248 218 0 0
247 218 0 0
246 218 0 0
245 218 0 0
244 218 0 0
111 218 0 1
110 218 0 1
109 218 0 1
108 218 0 1
107 218 0 1
106 218 0 1
105 218 0 1
104 218 0 1
103 218 0 1
102 218 0 1
101 218 0 1
100 218 0 1
99 218 0 1
98 218 0 1
97 218 0 1
96 218 0 1
95 218 0 1
94 218 0 1
93 218 0 1
92 218 0 1
91 218 0 1
90 218 0 1
89 218 0 1
88 218 0 1
87 218 0 1
86 218 0 1
85 218 0 1
84 218 0 1
83 218 0 1
82 218 0 1
81 218 0 1
80 218 0 1
79 218 0 1
78 218 0 1
54 218 0 1
53 218 0 1
52 218 0 1
51 218 0 1
50 218 0 1
49 218 0 1
48 218 0 1
47 218 0 1
46 218 0 1
45 218 0 1
44 218 0 1
43 218 0 1
42 218 0 1
252 217 0 0
251 217 0 0
250 217 0 0
249 217 0 0
248 217 0 0
247 217 0 0
246 217 0 0
245 217 0 0
244 217 0 0
116 217 0 1
114 217 0 1
113 217 0 1
112 217 0 1
111 217 0 1
110 217 0 1
109 217 0 1
108 217 0 1
107 217 0 1
106 217 0 1
105 217 0 1
104 217 0 1
103 217 0 1
102 217 0 1
101 217 0 1
100 217 0 1
99 217 0 1
98 217 0 1
97 217 0 1
96 217 0 1
95 217 0 1
94 217 0 1
93 217 0 1
92 217 0 1
91 217 0 1
90 217 0 1
89 217 0 1
88 217 0 1
87 217 0 1
86 217 0 1
85 217 0 1
84 217 0 1
83 217 0 1
82 217 0 1
81 217 0 1
80 217 0 1
79 217 0 1
78 217 0 1
53 217 0 1
52 217 0 1
51 217 0 1
50 217 0 1
49 217 0 1
48 217 0 1
47 217 0 1
46 217 0 1
45 217 0 1
44 217 0 1
43 217 0 1
42 217 0 1
41 217 0 1
253 216 0 0
252 216 0 0
251 216 0 0
250 216 0 0
249 216 0 0
248 216 0 0
247 216 0 0
246 216 0 0
245 216 0 0
244 216 0 0
243 216 0 0
119 216 0 1
118 216 0 1
117 216 0 1
116 216 0 1
115 216 0 1
114 216 0 1
113 216 0 1
112 216 0 1
111 216 0 1
110 216 0 1
109 216 0 1
108 216 0 1
107 216 0 1
106 216 0 1
105 216 0 1
104 216 0 1
103 216 0 1
102 216 0 1
101 216 0 1
100 216 0 1
99 216 0 1
98 216 0 1
97 216 0 1
96 216 0 1
95 216 0 1
94 216 0 1
93 216 0 1
92 216 0 1
91 216 0 1
90 216 0 1
89 216 0 1
88 216 0 1
87 216 0 1
86 216 0 1
85 216 0 1
84 216 0 1
83 216 0 1
82 216 0 1
81 216 0 1
80 216 0 1
79 216 0 1
78 216 0 1
77 216 0 1
52 216 0 1
51 216 0 1
50 216 0 1
49 216 0 1
48 216 0 1
47 216 0 1
46 216 0 1
45 216 0 1
44 216 0 1
43 216 0 1
42 216 0 1
252 215 0 0
251 215 0 0
250 215 0 0
249 215 0 0
248 215 0 0
247 215 0 0
246 215 0 0
245 215 0 0
244 215 0 0
123 215 0 1
120 215 0 1
119 215 0 1
118 215 0 1
117 215 0 1
116 215 0 1
115 215 0 1
114 215 0 1
113 215 0 1
112 215 0 1
111 215 0 1
110 215 0 1
109 215 0 1
108 215 0 1
107 215 0 1
106 215 0 1
105 215 0 1
104 215 0 1
103 215 0 1
102 215 0 1
101 215 0 1
100 215 0 1
99 215 0 1
98 215 0 1
97 215 0 1
96 215 0 1
95 215 0 1
94 215 0 1
93 215 0 1
92 215 0 1
91 215 0 1
90 215 0 1
89 215 0 1
88 215 0 1
87 215 0 1
86 215 0 1
85 215 0 1
84 215 0 1
83 215 0 1
82 215 0 1
81 215 0 1
80 215 0 1
79 215 0 1
78 215 0 1
51 215 0 1
50 215 0 1
49 215 0 1
48 215 0 1
47 215 0 1
46 215 0 1
45 215 0 1
44 215 0 1
43 215 0 1
42 215 0 1
252 214 0 0
251 214 0 0
250 214 0 0
249 214 0 0
248 214 0 0
247 214 0 0
246 214 0 0
245 214 0 0
244 214 0 0
126 214 0 1
125 214 0 1
124 214 0 1
123 214 0 1
122 214 0 1
121 214 0 1
120 214 0 1
119 214 0 1
118 214 0 1
117 214 0 1
116 214 0 1
115 214 0 1
114 214 0 1
113 214 0 1
112 214 0 1
111 214 0 1
110 214 0 1
109 214 0 1
108 214 0 1
107 214 0 1
106 214 0 1
105 214 0 1
104 214 0 1
103 214 0 1
102 214 0 1
101 214 0 1
100 214 0 1
99 214 0 1
98 214 0 1
97 214 0 1
96 214 0 1
95 214 0 1
94 214 0 1
93 214 0 1
92 214 0 1
91 214 0 1
90 214 0 1
89 214 0 1
88 214 0 1
87 214 0 1
86 214 0 1
85 214 0 1
84 214 0 1
83 214 0 1
82 214 0 1
81 214 0 1
80 214 0 1
79 214 0 1
78 214 0 1
50 214 0 1
49 214 0 1
48 214 0 1
47 214 0 1
46 214 0 1
45 214 0 1
44 214 0 1
43 214 0 1
42 214 0 1
252 213 0 0
251 213 0 0
250 213 0 0
249 213 0 0
248 213 0 0
247 213 0 0
246 213 0 0
245 213 0 0
244 213 0 0
129 213 0 1
128 213 0 1
127 213 0 1
126 213 0 1
125 213 0 1
124 213 0 1
123 213 0 1
122 213 0 1
121 213 0 1
120 213 0 1
119 213 0 1
118 213 0 1
117 213 0 1
116 213 0 1
115 213 0 1
114 213 0 1
113 213 0 1
112 213 0 1
111 213 0 1
110 213 0 1
109 213 0 1
108 213 0 1
107 213 0 1
106 213 0 1
105 213 0 1
104 213 0 1
103 213 0 1
102 213 0 1
101 213 0 1
100 213 0 1
99 213 0 1
98 213 0 1
97 213 0 1
96 213 0 1
95 213 0 1
94 213 0 1
93 213 0 1
92 213 0 1
91 213 0 1
90 213 0 1
89 213 0 1
88 213 0 1
87 213 0 1
86 213 0 1
85 213 0 1
84 213 0 1
83 213 0 1
82 213 0 1
81 213 0 1
80 213 0 1
79 213 0 1
78 213 0 1
49 213 0 1
48 213 0 1
47 213 0 1
46 213 0 1
45 213 0 1
44 213 0 1
43 213 0 1
253 212 0 0
252 212 0 0
251 212 0 0
250 212 0 0
249 212 0 0
248 212 0 0
247 212 0 0
246 212 0 0
245 212 0 0
244 212 0 0
243 212 0 0
131 212 0 1
130 212 0 1
129 212 0 1
128 212 0 1
127 212 0 1
126 212 0 1
125 212 0 1
124 212 0 1
123 212 0 1
122 212 0 1
121 212 0 1
120 212 0 1
119 212 0 1
118 212 0 1
117 212 0 1
116 212 0 1
115 212 0 1
114 212 0 1
113 212 0 1
112 212 0 1
111 212 0 1
110 212 0 1
109 212 0 1
108 212 0 1
107 212 0 1
106 212 0 1
105 212 0 1
104 212 0 1
103 212 0 1
102 212 0 1
101 212 0 1
100 212 0 1
99 212 0 1
98 212 0 1
97 212 0 1
96 212 0 1
95 212 0 1
94 212 0 1
93 212 0 1
92 212 0 1
91 212 0 1
90 212 0 1
89 212 0 1
88 212 0 1
87 212 0 1
86 212 0 1
85 212 0 1
84 212 0 1
83 212 0 1
82 212 0 1
81 212 0 1
80 212 0 1
79 212 0 1
46 212 0 1
252 211 0 0
251 211 0 0
250 211 0 0
249 211 0 0
248 211 0 0
247 211 0 0
246 211 0 0
245 211 0 0
244 211 0 0
133 211 0 1
132 211 0 1
131 211 0 1
130 211 0 1
129 211 0 1
128 211 0 1
127 211 0 1
126 211 0 1
125 211 0 1
124 211 0 1
123 211 0 1
122 211 0 1
121 211 0 1
120 211 0 1
119 211 0 1
118 211 0 1
117 211 0 1
116 211 0 1
115 211 0 1
114 211 0 1
113 211 0 1
112 211 0 1
111 211 0 1
110 211 0 1
109 211 0 1
108 211 0 1
107 211 0 1
106 211 0 1
105 211 0 1
104 211 0 1
103 211 0 1
102 211 0 1
101 211 0 1
99 211 0 1
97 211 0 1
94 211 0 1
92 211 0 1
91 211 0 1
89 211 0 1
87 211 0 1
85 211 0 1
84 211 0 1
83 211 0 1
82 211 0 1
252 210 0 0
251 210 0 0
250 210 0 0
249 210 0 0
248 210 0 0
247 210 0 0
246 210 0 0
245 210 0 0
244 210 0 0
135 210 0 1
134 210 0 1
133 210 0 1
132 210 0 1
131 210 0 1
130 210 0 1
129 210 0 1
128 210 0 1
127 210 0 1
126 210 0 1
125 210 0 1
124 210 0 1
123 210 0 1
122 210 0 1
121 210 0 1
120 210 0 1
119 210 0 1
118 210 0 1
117 210 0 1
116 210 0 1
115 210 0 1
114 210 0 1
113 210 0 1
112 210 0 1
111 210 0 1
110 210 0 1
109 210 0 1
108 210 0 1
107 210 0 1
106 210 0 1
105 210 0 1
104 210 0 1
252 209 0 0
251 209 0 0
250 209 0 0
249 209 0 0
248 209 0 0
247 209 0 0
246 209 0 0
245 209 0 0
244 209 0 0
136 209 0 1
135 209 0 1
134 209 0 1
133 209 0 1
132 209 0 1
131 209 0 1
130 209 0 1
129 209 0 1
128 209 0 1
127 209 0 1
126 209 0 1
125 209 0 1
124 209 0 1
123 209 0 1
122 209 0 1
121 209 0 1
120 209 0 1
119 209 0 1
118 209 0 1
117 209 0 1
116 209 0 1
115 209 0 1
114 209 0 1
113 209 0 1
112 209 0 1
111 209 0 1
110 209 0 1
109 209 0 1
108 209 0 1
107 209 0 1
253 208 0 0
252 208 0 0
251 208 0 0
250 208 0 0
249 208 0 0
248 208 0 0
247 208 0 0
246 208 0 0
245 208 0 0
244 208 0 0
243 208 0 0
138 208 0 1
137 208 0 1
136 208 0 1
135 208 0 1
134 208 0 1
133 208 0 1
132 208 0 1
131 208 0 1
130 208 0 1
129 208 0 1
128 208 0 1
127 208 0 1
126 208 0 1
125 208 0 1
124 208 0 1
123 208 0 1
122 208 0 1
121 208 0 1
